name,facebook,twitter,website,genre,mtv
 Kim Kardashian ,,,,,http://www.mtv.com/artists/kim-kardashian/biography
 Onur Özsu ,http://www.facebook.com/178521672291745,http://www.twitter.com/meyamuzik,http://www.onurozsu.com,Pop,http://www.mtv.com/artists/onur-zsu/biography
 Trappa Twan ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/trappa-twan/biography
 Common Kings ,,,,Rock,http://www.mtv.com/artists/common-kings/biography
 JoePraize ,,,,Gospel,http://www.mtv.com/artists/joepraize/biography
 Problem OTC ,,http://www.twitter.com/Problem_OTC,http://www.problemotc.com,Hip-Hop/Rap,http://www.mtv.com/artists/problem-otc-1/biography
 Ndia ,,http://www.twitter.com/IndiaMarieGo,,Pop,http://www.mtv.com/artists/ndia-1/biography
 Ronny Jordan Flow ,,http://www.twitter.com/RonnyFlow,http://Youtube.com/RonnyJordanHD,Hip-Hop,http://www.mtv.com/artists/ronny-jordan-flow/biography
 Shanna Henderson ,,http://www.twitter.com/ShannaHenderson,http://www.shannahendersonmusic.com,Contemporary Country,http://www.cmt.com/artists/shanna-henderson/biography
 NAZERETH LOVE JONES ,http://www.facebook.com/801468522,http://www.twitter.com/nazerethfox,http://www.jango.com/stations/361454923/tunein,Blues-Rock,http://www.mtv.com/artists/nazereth-love-jones/biography
 Devonte Riley ,http://www.facebook.com/112148688867775,http://www.twitter.com/Devonte_Riley,http://www.devonteriley.com,R&B/Soul,http://www.mtv.com/artists/devonte-riley/biography
 Tabeta Cshae ,,,,,http://www.mtv.com/artists/tabeta-cshae/biography
 Sven Apenimon ,http://www.facebook.com/169958349862710,http://www.twitter.com/ASvenapenimon,,Metal,http://www.mtv.com/artists/sven-apenimon/biography
" Slow Duck Saloon, Muskogee OK ",,,http://www.CMT.com,Alternative Country,http://www.cmt.com/artists/slow-duck-saloon/biography
 Elmedyn ,,,https://soundcloud.com/elmedyn,Electronic,http://www.mtv.com/artists/elmedyn/biography
 A Rocket to the Moon ,http://www.facebook.com/27595067186,http://www.twitter.com/arttm,http://www.arockettothemoon.net/,Rock,http://www.mtv.com/artists/a-rocket-to-the-moon/biography
 Aaron & Amanda Crabb ,http://www.facebook.com/aaronandamandacrabb,http://www.twitter.com/aaroncrabb79,http://www.differencemedia.org,Country Gospel,http://www.cmt.com/artists/aaron-amanda-crabb/biography
 3BallMTY ,http://www.facebook.com/100170276701901,http://www.twitter.com/3ballmty,,House,http://www.mtv.com/artists/3ballmty/biography
 Ace Cannon ,,,,Classic Rock,http://www.cmt.com/artists/ace-cannon/biography
 Afrekete ,,,,,http://www.mtv.com/artists/afrekete/biography
 Adam Craig ,,,,,http://www.cmt.com/artists/adam-craig/biography
 Black Eyed Peas ,http://www.facebook.com/58332338082,http://www.twitter.com/bep,http://www.blackeyedpeas.com/,Hip-Hop/Rap,http://www.mtv.com/artists/black-eyed-peas/biography
 Archie Campbell ,,,,Country,http://www.cmt.com/artists/archie-campbell/biography
 Ash Bowers ,http://www.facebook.com/118459048444,http://www.twitter.com/ashwbowers,,Country,http://www.cmt.com/artists/ash-bowers/biography
 Asher Roth ,http://www.facebook.com/10884537233,http://www.twitter.com/asherroth,,Hip-Hop,http://www.mtv.com/artists/asher-roth/biography
 Ashton Shepherd ,,,,,http://www.cmt.com/artists/ashton-shepherd/biography
 Avery Sunshine ,http://www.facebook.com/iamaverysunshine,http://www.twitter.com/AverySunshine,http://www.AverySunshine,R&B/Soul,http://www.mtv.com/artists/avery-sunshine/biography
 Atz Kilcher ,,,,,http://www.mtv.com/artists/atz-kilcher/biography
 B2K ,,,http://www.b2klovesyou.com/,Hip-Hop/Rap,http://www.mtv.com/artists/b2k/biography
 Baby Bash ,http://www.facebook.com/65780637914,http://www.twitter.com/babybash,http://bashtown.com/,Hip-Hop,http://www.mtv.com/artists/baby-bash/biography
 Before You Exit ,http://www.facebook.com/54976564366,http://www.twitter.com/beforeyouexit,,Pop/Rock,http://www.mtv.com/artists/before-you-exit/biography
 Beacon Light Mass Choir & Bishop Darryl S. Brister ,,,,,http://www.mtv.com/artists/beacon-light-mass-choir-bishop-darryl-s-brister/biography
 Bill Medley ,,,http://www.billmedley.com/,Soul,http://www.mtv.com/artists/bill-medley/biography
 Björk ,http://www.facebook.com/bjorkdotcom,http://twitter.com/bjork,http://www.bjork.com/,Rock,http://www.mtv.com/artists/bjork/biography
 Black Property ,,,,,http://www.mtv.com/artists/black-property/biography
 Bloc Party ,http://www.facebook.com/6623297283,http://www.twitter.com/blocparty,http://blocparty.com/,Indie Rock,http://www.mtv.com/artists/bloc-party/biography
 Brian Davis ,,http://www.twitter.com/briandavislive,http://www.briandavislive.com,Alternative Country,http://www.cmt.com/artists/brian-davis/biography
 Britt Nicole ,,,,Pop,http://www.mtv.com/artists/britt-nicole/biography
 Bridgit Mendler ,http://www.facebook.com/182657998446332,http://www.twitter.com/bridgitmendler,,Pop,http://www.mtv.com/artists/bridgit-mendler/biography
 Buck McCoy ,,,,,http://www.cmt.com/artists/buck-mccoy/biography
 Carpenters ,http://www.facebook.com/131037354538,http://twitter.com/dwcarpenters,,Pop,http://www.mtv.com/artists/carpenters/biography
 Celtic Woman ,http://www.facebook.com/117800522837,http://www.twitter.com/celtic_woman,,World/Reggae,http://www.mtv.com/artists/celtic-woman/biography
 Charice ,http://www.facebook.com/564489820300665,http://www.twitter.com/officialcharice,,Rock,http://www.mtv.com/artists/charice/biography
 Jay Chou ,http://www.facebook.com/72447883975,http://www.twitter.com/the__real__jay,,World/Reggae,http://www.mtv.com/artists/jay-chou-1/biography
 Chuck Berry ,http://www.facebook.com/182011613865,http://www.twitter.com/thechuckberry,http://www.cmgww.com/music/berry/index.html,Rock,http://www.mtv.com/artists/chuck-berry/biography
 Cledus T. Judd ,http://www.facebook.com/cledustjudd,http://www.twitter.com/http://www.cledustjudd.net,http://www.cledustjudd.net/,Country,http://www.cmt.com/artists/cledus-t-judd/biography
 Coal Chamber ,http://www.facebook.com/108508552507330,,http://coalchamber.com/,Rock,http://www.mtv.com/artists/coal-chamber/biography
 Cowboy Troy ,http://www.facebook.com/cowboytroy,http://www.twitter.com/cowboytroy,http://www.cowboytroy.com/,Country,http://www.cmt.com/artists/cowboy-troy/biography
 Crooked X ,,http://www.twitter.com/crookedx,,Rock,http://www.mtv.com/artists/crooked-x/biography
 Cream ,,,http://www.jackbruce.com/,Rock,http://www.mtv.com/artists/cream/biography
 Darryl Worley ,http://www.facebook.com/64583696114,http://www.twitter.com/darrylworley,http://www.darrylworley.com/,Country,http://www.cmt.com/artists/darryl-worley/biography
 Daryl Hall ,http://www.facebook.com/55931009620,,http://www.hallandoates.com/,Soul,http://www.mtv.com/artists/daryl-hall/biography
 David Ball ,http://www.facebook.com/100373930027022,http://www.twitter.com/davidballmusic,http://www.DavidBall.com/,Country,http://www.cmt.com/artists/david-ball/biography
 David Phelps ,,,,,http://www.mtv.com/artists/david-phelps/biography
 Dean Martin ,http://www.facebook.com/8363737877,http://www.twitter.com/dinosplace,,Jazz,http://www.mtv.com/artists/dean-martin/biography
 Delbert McClinton ,http://www.facebook.com/134096246670056,,http://www.delbert.com,Blues/Folk,http://www.cmt.com/artists/delbert-mcclinton/biography
 Dimitri Vegas ,,,,,http://www.mtv.com/artists/dimitri-vegas/biography
 Diana Krall ,http://www.facebook.com/59556971693,http://www.twitter.com/dianakrall,http://www.dianakrall.com/,Jazz,http://www.mtv.com/artists/diana-krall/biography
 Devo ,,,,Rock,http://www.mtv.com/artists/devo-00/biography
 Dexys Midnight Runners ,,,,,http://www.mtv.com/artists/dexys-midnight-runners/biography
 Die Prinzen ,,,,,http://www.mtv.com/artists/die-prinzen-00/biography
 DJ Antoine ,http://www.facebook.com/36908340452,http://www.twitter.com/djantoine,,Electronic/Dance,http://www.mtv.com/artists/dj-antoine/biography
 Dion Pride ,,,,,http://www.cmt.com/artists/dion-pride/biography
 Dogon ,,,,,http://www.mtv.com/artists/dogon/biography
 DJ Pauly D ,,,,,http://www.mtv.com/artists/dj-pauly-d/biography
 Donna Summer ,http://www.facebook.com/8901909381,http://www.twitter.com/thedonnasummer,http://www.donnasummer.com/welcome.php,Disco,http://www.mtv.com/artists/donna-summer/biography
 DJ Screw ,http://www.facebook.com/118737261555890,,,Hip-Hop/Rap,http://www.mtv.com/artists/dj-screw/biography
 Don Moen ,http://www.facebook.com/67288784752,http://www.twitter.com/donmoen,,Inspirational,http://www.mtv.com/artists/don-moen/biography
 Drake Bell ,http://www.facebook.com/12959858420,http://www.twitter.com/drakebell,http://www.drakebell.com,Pop/Rock,http://www.mtv.com/artists/drake-bell/biography
 Eddie Setser ,,,,,http://www.mtv.com/artists/eddie-setser/biography
 Dusty Street ,,,,,http://www.mtv.com/artists/dusty-street/biography
 Edmund Mooney ,,,,,http://www.mtv.com/artists/edmund-mooney/biography
 Eladio Reyes ,,,,,http://www.mtv.com/artists/eladio-reyes/biography
 El DeBarge ,http://www.facebook.com/131544313524300,http://www.twitter.com/eldebarge,,Pop,http://www.mtv.com/artists/el-debarge/biography
 Ernest Ray Lynn ,,,,,http://www.cmt.com/artists/ernest-ray-lynn/biography
 Falling In Reverse ,http://www.facebook.com/85200777533,http://www.twitter.com/firofficial,,Hard Rock,http://www.mtv.com/artists/falling-in-reverse/biography
 EXILE ,,,,Country,http://www.cmt.com/artists/exile-7/biography
 Everlast ,http://www.facebook.com/46975161929,http://www.twitter.com/ogeverlast,http://www.martyr-inc.com,Singer/Songwriter,http://www.mtv.com/artists/everlast/biography
 Faron Young ,,,http://www.countrymusichalloffame.com/inductees/faron_young.html,Country,http://www.cmt.com/artists/faron-young/biography
 Fiona Apple ,http://www.facebook.com/191278307572557,,http://www.fiona-apple.com/,Pop,http://www.mtv.com/artists/fiona-apple/biography
 Flying Clouds of Detroit ,,,,,http://www.mtv.com/artists/flying-clouds-of-detroit/biography
 Foy Vance ,http://www.facebook.com/7090104788,http://www.twitter.com/foyvance,http://www.foyvance.com,Contemporary Singer/Songwriter,http://www.mtv.com/artists/foy-vance/biography
 Freddie Jackson ,http://www.facebook.com/1442360309339063,http://www.twitter.com/freddiejrnb,,Soul,http://www.mtv.com/artists/freddie-jackson/biography
 Garbage ,http://www.facebook.com/243166889027503,http://www.twitter.com/garbage,http://www.garbage.com/,Rock,http://www.mtv.com/artists/garbage/biography
 Gene Autry ,http://www.facebook.com/137145782681,http://www.twitter.com/ephixa,http://www.geneautry.com,Country,http://www.cmt.com/artists/gene-autry/biography
 Geula Gill ,,,,,http://www.mtv.com/artists/geula-gill/biography
 Glenn Frey ,http://www.facebook.com/180464438733964,http://www.twitter.com/theglennfrey,,Pop,http://www.mtv.com/artists/glenn-frey/biography
 Grace Potter & the Nocturnals ,http://www.facebook.com/14240775214,http://www.twitter.com/gracepotter,http://www.gracepotter.com,Rock,http://www.mtv.com/artists/grace-potter-and-the-nocturnals/biography
" Harvey Watkins, Jr. ",,,,,http://www.mtv.com/artists/harvey-watkins-jr/biography
 Halestorm ,http://www.facebook.com/7234546706,http://www.twitter.com/halestorm,http://www.halestormrocks.com/,Rock,http://www.mtv.com/artists/halestorm/biography
 Hammer ,http://www.facebook.com/108281002532890,,http://www.mchammer.com/,Hip-Hop/Rap,http://www.mtv.com/artists/hammer/biography
 Hey Monday ,http://www.facebook.com/23054937379,http://www.twitter.com/heymonday,,Rock,http://www.mtv.com/artists/hey-monday/biography
 Hillsongs Austrailia ,http://www.facebook.com/Hillsongs Austrailia,,,Inspirational,http://www.mtv.com/artists/hillsongs-austrailia/biography
 Hold Tight ,,,,,http://www.mtv.com/artists/hold-tight/biography
 Hoodie Allen ,http://www.facebook.com/34132013313,http://www.twitter.com/hoodieallen,,Hip-Hop,http://www.mtv.com/artists/hoodie-allen/biography
 Huey Lewis ,,,http://www.hln.org/,Pop,http://www.mtv.com/artists/huey-lewis/biography
 Ian Tyson ,http://www.facebook.com/158966430794499,,,Country,http://www.cmt.com/artists/ian-tyson/biography
 J Balvin ,,,,,http://www.mtv.com/artists/j-balvin/biography
 Iyaz ,http://www.facebook.com/115879212562,http://www.twitter.com/iyazlive,,R&B,http://www.mtv.com/artists/iyaz/biography
 Jadine ,,,,,http://www.mtv.com/artists/jadine/biography
 Israel Vibration ,http://www.facebook.com/102893156471708,http://www.twitter.com/craigwallace14,http://www.israelvibration.com/,Reggae,http://www.mtv.com/artists/israel-vibration/biography
 Ithamara Koorax ,,,,Jazz,http://www.mtv.com/artists/ithamara-koorax/biography
 Jack Johnson ,http://www.facebook.com/5916438291,http://www.twitter.com/jackjohnson,http://jackjohnson.com/,Alternative Folk,http://www.mtv.com/artists/jack-johnson/biography
 James King ,,,http://www.reverbnation.com/james79,Hip-Hop/Rap,http://www.mtv.com/artists/james-king/biography
 Jake Bugg ,http://www.facebook.com/153995687964696,http://www.twitter.com/jakebugg,http://jakebugg.com,Rock,http://www.mtv.com/artists/jake-bugg/biography
 James Wesley ,http://www.facebook.com/180016463378,http://www.twitter.com/jameswesley1,,Soundtracks/Musicals,http://www.mtv.com/artists/james-wesley/biography
 Joey Luft ,,,,,http://www.mtv.com/artists/joey-luft/biography
 Jerry Rivera ,http://www.facebook.com/38210471270,http://www.twitter.com/jerry_rivera,http://www.jerryrivera.com,World/International,http://www.mtv.com/artists/jerry-rivera/biography
 Jimmy Capps ,,,,Country,http://www.cmt.com/artists/jimmy-capps/biography
 Jimmy Page ,http://www.facebook.com/9366537611,http://www.twitter.com/jimmypage,http://www.ledzeppelin.com/,Rock,http://www.mtv.com/artists/jimmy-page/biography
 John Corbett ,,,,Country,http://www.cmt.com/artists/john-corbett/biography
 John Prine ,http://www.facebook.com/49424414445,http://www.twitter.com/johnprinelyrics,http://www.jpshrine.org/,Pop,http://www.mtv.com/artists/john-prine/biography
 John Mellencamp ,http://www.facebook.com/7609814137,http://www.twitter.com/johnmellencamp,http://www.mellencamp.com/welcome.html,Rock & Roll,http://www.mtv.com/artists/john-mellencamp/biography
 Johnny Lee ,,,,Country,http://www.cmt.com/artists/johnny-lee-2/biography
 Jonathan Greer/Cathedral ,,,,Inspirational,http://www.mtv.com/artists/jonathan-greer-cathedral/biography
 Judy Collins ,http://www.facebook.com/Judy Collins,,http://www.judycollins.com/,Blues/Folk,http://www.mtv.com/artists/judy-collins/biography
 K-Digga ,,,,,http://www.mtv.com/artists/k-digga-2/biography
 Karmin ,http://www.facebook.com/100885193818,http://www.twitter.com/karminmusic,http://www.karminmusic.com,Teen Pop,http://www.mtv.com/artists/karmin/biography
 Katie Melua ,http://www.facebook.com/34952850088,http://www.twitter.com/katiemelua,http://www.katiemelua.com/,Easy Listening/Vocal,http://www.mtv.com/artists/katie-melua/biography
 Katrina Elam ,,,,Country,http://www.cmt.com/artists/katrina-elam/biography
 Katy B ,http://www.facebook.com/116591157446,http://www.twitter.com/katyb,,Hip-Hop,http://www.mtv.com/artists/katy-b/biography
 Keke Palmer ,http://www.facebook.com/42643119075,http://www.twitter.com/kekepalmer,http://www.kekepalmer.com,R&B/Soul,http://www.mtv.com/artists/keke-palmer/biography
 Kitty Lee ,,,,,http://www.cmt.com/artists/kitty-lee/biography
 Killing Joke ,http://www.facebook.com/186566984728028,http://www.twitter.com/killingjokeband,,Rock,http://www.mtv.com/artists/killing-joke/biography
 Kill Memory Crash ,,,,Electronic/Dance,http://www.mtv.com/artists/kill-memory-crash/biography
 KT Tunstall ,http://www.facebook.com/6882071113,http://www.twitter.com/kttunstall,http://www.kttunstall.com/,Rock,http://www.mtv.com/artists/kt-tunstall/biography
 Lawson ,,,,,http://www.mtv.com/artists/lawson-01/biography
 Lira ,,,,World/Reggae,http://www.mtv.com/artists/lira-2/biography
 Lita Ford ,http://www.facebook.com/154132443464,http://www.twitter.com/litaford,,Rock,http://www.mtv.com/artists/lita-ford/biography
 Limp Bizkit ,http://www.facebook.com/48793492547,http://www.twitter.com/freddurst,http://www.limp-bizkit.com/,Alternative,http://www.mtv.com/artists/limp-bizkit/biography
 Liz Phair ,http://www.facebook.com/140813779282212,http://www.twitter.com/liz_phair,http://www.lizphair.com/,Rock,http://www.mtv.com/artists/liz-phair/biography
 Lloyd ,http://www.facebook.com/22144822742,http://www.twitter.com/lloyd_yg,,Hip-Hop/Rap,http://www.mtv.com/artists/lloyd/biography
 Live ,http://www.facebook.com/30887983908,http://www.twitter.com/freaks4live,http://www.Freaks4LIVE.com,Rock,http://www.mtv.com/artists/live/biography
 Los Horóscopos de Durango ,http://www.facebook.com/126047557472682,http://www.twitter.com/horoscoposdedgo,,Latin,http://www.mtv.com/artists/los-horoscopos-de-durango/biography
 Los Lonely Boys ,http://www.facebook.com/9857593767,http://www.twitter.com/loslonelyboys,http://www.loslonelyboys.org,Rock,http://www.mtv.com/artists/los-lonely-boys/biography
 Macy Gray ,http://www.facebook.com/176046896552,http://www.twitter.com/macygrayslife,http://www.macygray.com/,Hip-Hop/Rap,http://www.mtv.com/artists/macy-gray/biography
 The Lumineers ,http://www.facebook.com/124326571331,,http://www.thelumineers.com,Folk-Rock,http://www.cmt.com/artists/the-lumineers/biography
 Lupe Fiasco ,http://www.facebook.com/8128837281,http://www.twitter.com/lupefiasco,http://www.lupefiasco.com,Hip-Hop/Rap,http://www.mtv.com/artists/lupe-fiasco/biography
 Mack 10 ,,,http://www.mack-10.com/,Hip-Hop/Rap,http://www.mtv.com/artists/mack-10/biography
 Marty Robbins ,http://www.facebook.com/149104450164,,http://www.countrymusichalloffame.com/inductees/marty_robbins.html,Country,http://www.cmt.com/artists/marty-robbins/biography
 Melody Gardot ,http://www.facebook.com/85191657165,http://www.twitter.com/mgardot,,Rock,http://www.mtv.com/artists/melody-gardot/biography
 Megha Maan ,http://www.facebook.com/pages/Megha-Maan/139356396458,http://twitter.com/MeghaMaan,http://www.reverbnation.com/meghamaan,Hip-Hop/Rap,http://www.mtv.com/artists/megha-maan/biography
 Mirella Cesa ,,,,,http://www.mtv.com/artists/mirella-cesa/biography
 Mickey Gilley ,http://www.facebook.com/119030908181364,http://www.twitter.com/mickeygilley1,http://www.gilleys.com/,Country,http://www.cmt.com/artists/mickey-gilley/biography
 Monique Berry ,,,,,http://www.mtv.com/artists/monique-berry/biography
 Motion City Soundtrack ,http://www.facebook.com/7482564047,http://www.twitter.com/motioncitymusic,http://www.motioncitysoundtrack.com/,Rock,http://www.mtv.com/artists/motion-city-soundtrack/biography
 Neal McCoy ,http://www.facebook.com/103374916382852,http://www.twitter.com/nealmccoy,http://www.nealmccoy.com/,Country,http://www.cmt.com/artists/neal-mccoy/biography
 Neon Trees ,http://www.facebook.com/79412962324,http://www.twitter.com/neontrees,http://www.fameisdead.com,Alternative,http://www.mtv.com/artists/neon-trees/biography
 New Years Day ,http://www.facebook.com/103712438060,http://www.twitter.com/nydrock,,Pop/Rock,http://www.mtv.com/artists/new-years-day/biography
 Nonpoint ,http://www.facebook.com/12872346218,http://www.twitter.com/nonpoint,http://www.nonpoint.com/,Metal,http://www.mtv.com/artists/nonpoint/biography
 Passion Pit ,http://www.facebook.com/63224190085,http://www.twitter.com/passionpit,http://passionpitmusic.com/,Alternative,http://www.mtv.com/artists/passion-pit/biography
 Patsy Cline ,,,http://www.countrymusichalloffame.com/inductees/patsy_cline.html,Country,http://www.cmt.com/artists/patsy-cline/biography
 Pee Wee Madison ,,,,Blues/Folk,http://www.mtv.com/artists/pee-wee-madison/biography
 Pepe Aguilar ,http://www.facebook.com/59946037695,http://www.twitter.com/pepeaguilar,http://www.pepeaguilar.com.mx,Regional Mexicano,http://www.mtv.com/artists/pepe-aguilar/biography
 Peter Alexander ,,,,Classical,http://www.mtv.com/artists/peter-alexander/biography
 Play ,http://www.facebook.com/13816820662,,http://www.play-central.com/,Pop,http://www.mtv.com/artists/play-1/biography
 Pimp C ,http://www.facebook.com/112719012076377,http://www.twitter.com/pimpcnakedsoul,,Rap,http://www.mtv.com/artists/pimp-c/biography
 Ray J ,http://www.facebook.com/59318870874,http://www.twitter.com/rayj,,Hip-Hop/Rap,http://www.mtv.com/artists/ray-j/biography
 Pulp ,,,,Alternative,http://www.mtv.com/artists/pulp/biography
 Rata Blanca ,,,,Latin,http://www.mtv.com/artists/rata-blanca/biography
 Rebecca Black ,,,,,http://www.mtv.com/artists/rebecca-black/biography
 Rehab ,http://www.facebook.com/48340330075,http://www.twitter.com/rehabmusic,http://www.rehabmusic.com/index.php?option=com_content&view=frontpage,Hip-Hop/Rap,http://www.mtv.com/artists/rehab-2/biography
 Reid Perry ,,,,,http://www.cmt.com/artists/reid-perry/biography
 R.E.M. ,http://www.facebook.com/8759772983,http://www.twitter.com/remhq,http://www.remhq.com/,Rock,http://www.mtv.com/artists/rem/biography
 Restless Heart ,http://www.facebook.com/50350896603,http://www.twitter.com/restless__heart,http://www.restlessheartband.com,Country,http://www.cmt.com/artists/restless-heart/biography
 Rick Danko ,,,,Classic Rock,http://www.cmt.com/artists/rick-danko/biography
 Rev. James Cleveland ,,,,Inspirational,http://www.mtv.com/artists/rev-james-cleveland/biography
 Rodney Crowell ,http://www.facebook.com/126646704016657,http://www.twitter.com/rodneyjcrowell,http://rodneycrowell.com,Americana,http://www.cmt.com/artists/rodney-crowell-1/biography
 Ricky Vallen ,,,,,http://www.mtv.com/artists/ricky-vallen-00/biography
 Robbie Williams ,http://www.facebook.com/5441929106,http://www.twitter.com/robbiewilliams,http://www.robbiewilliams.com,Pop,http://www.mtv.com/artists/robbie-williams/biography
 Roger Danes ,,,,,http://www.cmt.com/artists/roger-danes/biography
 Roberto Tapia ,http://www.facebook.com/115928451774,http://www.twitter.com/roberto__tapia,,Latin,http://www.mtv.com/artists/roberto-tapia/biography
 Run-D.M.C. ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/run-dmc/biography
 Rose Falcon ,http://www.facebook.com/354217458439,http://www.twitter.com/rosefalcon,http://www.rosefalcon.com,Country,http://www.cmt.com/artists/rose-falcon/biography
 Ryan Tedder ,http://www.facebook.com/65147660578,,,Pop/Rock,http://www.mtv.com/artists/ryan-tedder/biography
 Sally Williams ,,,,,http://www.cmt.com/artists/sally-williams/biography
 Sarah Darling ,,,,,http://www.cmt.com/artists/sarah-darling/biography
 Shenandoah ,,,,Country,http://www.cmt.com/artists/shenandoah-00/biography
 Sébastien Lacombe ,,,,,http://www.mtv.com/artists/sebastien-lacombe/biography
 Selena ,http://www.facebook.com/245669147875,http://www.twitter.com/selenalaleyenda,http://www.selena.org/,World/International,http://www.mtv.com/artists/selena/biography
 Shekinah Glory Ministry ,http://www.facebook.com/50205206937,http://www.twitter.com/realsgm,,Inspirational,http://www.mtv.com/artists/shekinah-glory-ministry/biography
 Sierra Hull ,http://www.facebook.com/12192817941,http://www.twitter.com/sierrahull,http://www.sierrahull.com,Americana,http://www.cmt.com/artists/sierra-hull/biography
 Skip Ewing ,http://www.facebook.com/369938906300,http://www.twitter.com/skipewing,,Country,http://www.cmt.com/artists/skip-ewing/biography
 Simon & Garfunkel ,http://www.facebook.com/271380322601,http://www.twitter.com/simongarfunkel,,Blues/Folk,http://www.mtv.com/artists/simon-garfunkel/biography
 Sixx:A.M. ,http://www.facebook.com/107186422661155,http://www.twitter.com/sixxam,http://www.sixxammusic.com/,Rock,http://www.mtv.com/artists/sixxam/biography
 Sizzla ,,,,Reggae,http://www.mtv.com/artists/sizzla/biography
 Sisqó ,,http://www.twitter.com/officialsisqo,http://www.sisqo.com/,Contemporary R&B,http://www.mtv.com/artists/sisqo/biography
 Starf*cker ,,,,Rock,http://www.mtv.com/artists/starfcker/biography
 Steve Angello ,http://www.facebook.com/59894622407,http://www.twitter.com/steveangello,,Electronic/Dance,http://www.mtv.com/artists/steve-angello/biography
 Steve Holy ,http://www.facebook.com/16709284530,http://www.twitter.com/steveholy,http://www.SteveHoly.com,Contemporary Country,http://www.cmt.com/artists/steve-holy/biography
 Sugar Ray ,http://www.facebook.com/215302958509115,http://www.twitter.com/sugarrayband,,Rock,http://www.mtv.com/artists/sugar-ray/biography
 T. Graham Brown ,,,http://www.tgrahambrown.com,Country,http://www.cmt.com/artists/t-graham-brown/biography
 Taboo Zoo ,,,,,http://www.mtv.com/artists/taboo-zoo/biography
 Tattooed Soul ,,,,,http://www.mtv.com/artists/tattooed-soul/biography
 Taio Cruz ,http://www.facebook.com/6679099553,http://www.twitter.com/taiocruz,,Rock,http://www.mtv.com/artists/taio-cruz/biography
 Teairra Mari ,http://www.facebook.com/pages/Teairra-Mari-Fans-Page/161917207178092,http://twitter.com/teairra_mari,,R&B/Soul,http://www.mtv.com/artists/teairra-mari/biography
 The Black Crowes ,http://www.facebook.com/8333596474,http://www.twitter.com/theblackcrowes,http://www.blackcrowes.com/2010/,Rock,http://www.mtv.com/artists/the-black-crowes/biography
 The Calling ,http://www.facebook.com/354774581318129,http://www.twitter.com/thecallingmusic,http://www.thecallingband.com/,My Super Sweet 16,http://www.mtv.com/artists/the-calling/biography
 The Stanley Brothers ,,,,Country,http://www.cmt.com/artists/the-stanley-brothers/biography
 The Monkees ,http://www.facebook.com/149744491709267,http://www.twitter.com/monkeesofficial,,Rock,http://www.mtv.com/artists/the-monkees/biography
 The Mamas & The Papas ,,,http://www.mamasandpapas.com/,Rock,http://www.mtv.com/artists/the-mamas-the-papas/biography
 The Pointer Sisters ,,,,R&B/Soul,http://www.mtv.com/artists/the-pointer-sisters/biography
 The Next Big Thing ,,,,,http://www.mtv.com/artists/the-next-big-thing/biography
 The Walkmen ,http://www.facebook.com/68240789745,http://www.twitter.com/thewalkmen,http://www.thewalkmen.com,Alternative,http://www.mtv.com/artists/the-walkmen/biography
 Theory of a Deadman ,http://www.facebook.com/16131485044,http://www.twitter.com/toadm,http://theoryofadeadman.com,Rock,http://www.mtv.com/artists/theory-of-a-deadman/biography
 Tierra Cali ,http://www.facebook.com/132368556804038,http://www.twitter.com/tierracali,,Latin,http://www.mtv.com/artists/tierra-cali/biography
 Tim Wiford ,,,,,http://www.mtv.com/artists/tim-wiford/biography
 Tony Bennett ,http://www.facebook.com/28266459901,http://www.twitter.com/itstonybennett,https://tonybennett.com,Standards,http://www.mtv.com/artists/tony-bennett/biography
 Trick Pony ,,,http://www.trickpony.com/,Country,http://www.cmt.com/artists/trick-pony/biography
 Travis Barker ,http://www.facebook.com/10170365846,http://www.twitter.com/travisbarker,http://TravisBarker.com,Hip-Hop/Rap,http://www.mtv.com/artists/travis-barker/biography
 Vampire Weekend ,http://www.facebook.com/146487481057,http://www.twitter.com/vampireweekend,http://www.vampireweekend.com/,Indie Rock,http://www.mtv.com/artists/vampire-weekend/biography
 Viva! ,,,,,http://www.mtv.com/artists/viva-1/biography
 Vonda Shepard ,http://www.facebook.com/20302829364,,http://www.vesperalley.com/,R&B/Soul,http://www.mtv.com/artists/vonda-shepard/biography
 Wanda Jackson ,,http://www.twitter.com/wandaandwendell,http://www.wandajackson.com,Country,http://www.cmt.com/artists/wanda-jackson-00/biography
 Will Young ,http://www.facebook.com/20154083287,http://www.twitter.com/will_young31,,Pop,http://www.mtv.com/artists/will-young/biography
 X JAPAN ,http://www.facebook.com/124298817619313,http://www.twitter.com/xjapanofficial,,World/Reggae,http://www.mtv.com/artists/x-japan/biography
 Yovie & Nuno ,http://www.facebook.com/109514915735862,http://www.twitter.com/yovieandnuno,,World/Reggae,http://www.mtv.com/artists/yovie-nuno/biography
 Zooey Deschanel ,,,,,http://www.mtv.com/artists/zooey-deschanel/biography
 Zeno Tornado ,,,,,http://www.cmt.com/artists/zeno-tornado-00/biography
 Alesso ,,,,,http://www.mtv.com/artists/alesso/biography
 AM ,http://www.facebook.com/7199562857,http://www.twitter.com/amsounds,http://www.amsounds.com,Alternative,http://www.mtv.com/artists/am/biography
